POINT_ID,NUTS0,NUTS1,NUTS2,TH_LAT,TH_LONG,DATE,OBS_TYPE,GPS_PROJ,GPS_PREC,GPS_LAT,GPS_LONG,GPS_ALT,OBS_DIST,OBS_DIR,LC1,LC1_SPECIES,LC1_PCT,LC2,LC2_SPECIES,LC2_PCT,OBS_RADIUS,LU1,LU2,AREA_SIZE,TREE_HEIGHT_SRV,FEATURE_WIDTH,LAND_MNGT,WM,WM_SOURCE,WM_TYPE,WM_DELIVERY,SOIL_TAKEN,SOIL_PLOUGH,SOIL_CROP,SOIL_STONES,TRANSECT,PHOTO_P,PHOTO_N,PHOTO_E,PHOTO_S,PHOTO_W
52503912,LV,LV0,LV00,57.39478756,25.57554274,4/5/09,1,WGS84,5,57.39479,25.5755,81,2,1,C10,C12,3,8,,0,2,U120,8,2,2,2,2,8,0,0,0,3,0,0,0,C10 C30 E10 62 E10 C10,1,1,1,1,1
52543912,LV,LV0,LV00,57.38699341,25.64054709,4/5/09,1,WGS84,3,57.38702,25.64057,98,2,1,E20,,5,8,,0,2,U111,8,3,0,0,2,5,0,0,0,3,0,0,0,E20 31 E20 24 E20,1,1,1,1,1
52643912,LV,LV0,LV00,57.36736879,25.80294684,21/07/2009,2,WGS84,5,57.36745,25.80122,176,104,1,B13,,5,8,,0,1,U111,8,3,0,0,2,3,0,0,0,3,0,0,0,B13 C10 PI( E20 C10 )PI,1,1,1,1,1
52683912,LV,LV0,LV00,57.3594633,25.86786206,26/07/2009,1,WGS84,3,57.35947,25.86786,161,1,1,C30,C32,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,1,2,4,1,C30 E10 E20 C30 61 C30 D10 E10 D10,1,1,1,1,1
52723912,LV,LV0,LV00,57.35152604,25.93275164,21/07/2009,3,WGS84,3,57.34809,25.93289,175,386,1,C20,C22,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C20 )PI,8,1,1,1,1
52823912,LV,LV0,LV00,57.33154405,26.0948628,21/07/2009,3,WGS84,4,57.33775,26.08741,129,824,1,C30,C32,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C30 31 C30 )PI,8,1,1,1,1
52863912,LV,LV0,LV00,57.32349577,26.15966194,22/07/2009,1,WGS84,3,57.3235,26.15966,146,0,1,B13,,5,8,,0,1,U111,8,3,0,0,2,3,0,0,0,3,0,0,0,B13 61 B21 B23 E30 B11 E20 14 31 14 62 01 B32,1,1,1,1,1
52903912,LV,LV0,LV00,57.31541581,26.22443505,22/07/2009,1,WGS84,3,57.31541,26.22444,129,1,1,E20,,5,8,,0,2,U111,8,4,0,0,2,3,0,0,0,3,0,0,0,E20 24 E20,1,1,1,1,1
53003912,LV,LV0,LV00,57.29507748,26.38625343,6/1/09,1,WGS84,4,57.29509,26.38624,108,1,1,C30,C32,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C30 E10 C30 D10 PI( C30 )PI,1,1,1,1,1
53043912,LV,LV0,LV00,57.28688683,26.4509348,1/6/09,1,WGS84,3,57.28688,26.45093,112,1,1,C20,C21,3,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C20 F00 61 D20 C30,1,1,1,1,1
53083912,LV,LV0,LV00,57.27866459,26.51558978,6/2/09,1,WGS84,4,57.27867,26.51557,118,1,1,C20,C22,4,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C20 61 C20,1,1,1,1,1
53183912,LV,LV0,LV00,57.25797096,26.67711123,2/6/09,1,WGS84,5,57.25797,26.6771,127,1,1,C20,C22,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C20 61 C20,1,1,1,1,1
53223912,LV,LV0,LV00,57.24963835,26.7416732,27/05/2009,1,WGS84,5,57.24963,26.74168,151,1,1,C10,C12,4,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C10 D20,1,1,1,1,1
53263912,LV,LV0,LV00,57.24127425,26.80620841,27/05/2009,1,WGS84,4,57.24123,26.80623,143,5,1,A11,,5,8,,0,1,U317,8,1,0,0,3,8,0,0,0,3,0,0,0,A E20 23 E20 61 E20 C10 E20,1,1,1,1,1
53363912,LV,LV0,LV00,57.22022638,26.96742885,25/05/2009,1,WGS84,4,57.2202,26.9674,127,4,1,C30,C32,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C30 31 24 C30 C10,1,1,1,1,1
53403912,LV,LV0,LV00,57.21175223,27.03186979,26/05/2009,1,WGS84,5,57.2117,27.03179,108,6,1,C30,C32,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,1,2,4,1,C30 D10 14 31 14 E10 61 E10 C30 F00 E20,1,1,1,1,1
53443912,LV,LV0,LV00,57.2032467,27.09628362,26/05/2009,1,WGS84,3,57.20324,27.09629,118,0,1,E10,,5,8,,0,2,U111,8,2,2,2,2,5,0,0,0,2,0,0,0,E10 01 61 01 B14 31 B14,1,1,1,1,1
53543912,LV,LV0,LV00,57.18184565,27.25719905,22/06/2009,1,WGS84,3,57.18185,27.2572,118,1,2,E20,,4,8,,0,2,U370,8,1,0,0,3,8,0,0,0,3,0,0,0,A E20 02 31 01 62 01 31 E20,1,1,1,1,1
53583912,LV,LV0,LV00,57.17323041,27.32151736,22/06/2009,1,WGS84,5,57.17321,27.32154,117,2,1,C10,C1D,4,8,,0,2,U120,8,2,2,2,2,8,0,0,0,1,2,3,1,C10 E20 C10 B15 E20,1,1,1,1,1
53623912,LV,LV0,LV00,57.16458387,27.38580822,13/07/2009,1,WGS84,5,57.16459,27.38566,118,6,1,C10,C1D,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C10 61 C10 E10,1,1,1,1,1
53723912,LV,LV0,LV00,57.14283073,27.54641469,13/07/2009,1,WGS84,5,57.1428,27.54638,130,4,1,C20,C22,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C20 31 01 C30 31 62 31 C30,1,1,1,1,1
53763912,LV,LV0,LV00,57.13407482,27.61060882,18/06/2009,1,WGS84,3,57.13407,27.61059,112,1,1,E20,,5,8,,0,2,U111,8,3,0,0,1,5,0,0,0,1,2,1,1,E20 B21 E20,1,1,1,1,1
53803912,LV,LV0,LV00,57.1252877,27.67477513,18/06/2009,1,WGS84,4,57.12528,27.67477,93,1,1,E30,,5,8,,0,2,U400,8,1,0,0,2,8,0,0,0,2,0,0,0,E30 24 E30 24 E20 62 E20 B14 E20,1,1,1,1,1
51763914,LV,LV0,LV00,57.55076955,24.37542086,26/06/2009,3,WGS84,5,57.53328,24.37506,1,1950,1,C20,C22,5,8,,0,2,U364,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C20 )PI,8,1,1,1,1
51943914,LV,LV0,LV00,57.51809118,24.66992568,28/06/2009,1,WGS84,3,57.51809,24.66993,63,0,1,B15,,5,8,,0,1,U111,8,3,0,0,2,5,0,0,0,3,0,0,0,B15 01 61 01 C10 D10 C30 41 C30,1,1,1,1,1
52123914,LV,LV0,LV00,57.48476187,24.96394253,28/06/2009,3,WGS84,7,57.49318,24.95485,80,1080,1,H11,,5,8,,0,2,U400,8,4,0,0,3,8,0,0,0,3,0,0,0,PI( H11 D10 61 D10 31 D10 )PI,8,1,1,1,1
52303914,LV,LV0,LV00,57.45078338,25.25746338,11/6/09,1,WGS84,3,57.45078,25.25745,67,1,1,C20,C22,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C20 E20,1,1,1,1,1
52483914,LV,LV0,LV00,57.41615749,25.55048028,4/5/09,1,WGS84,3,57.41618,25.55049,75,1,1,E20,,5,8,,0,2,U111,8,3,0,0,2,5,0,0,0,3,0,0,0,E20 E10 62,1,1,1,1,1
52663914,LV,LV0,LV00,57.38088599,25.84298544,21/07/2009,1,WGS84,4,57.38088,25.84294,168,3,1,C30,C3B,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,1,2,4,1,C30 C20 C10 PI( C30 D20 24 D20 C30 )PI,1,1,1,1,1
52843914,LV,LV0,LV00,57.34497073,26.13497113,21/07/2009,1,WGS84,3,57.34497,26.13501,141,2,1,C30,,5,8,,0,2,U120,8,3,2,1,2,8,0,0,0,3,0,0,0,C30 01 61 01 31 C30,1,1,1,1,1
53023914,LV,LV0,LV00,57.30841354,26.42642978,6/1/09,3,WGS84,5,57.30553,26.42704,102,323,1,C30,C32,4,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C30 E10 14 31 14 E10 )PI,8,1,1,1,1
53203914,LV,LV0,LV00,57.27121631,26.71735391,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,C10,C1D,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C10 C30 E20 )PI,8,2,2,2,2
53383914,LV,LV0,LV00,57.23338094,27.00773616,25/05/2009,1,WGS84,4,57.23338,27.00774,123,0,1,B15,,1,8,,0,1,U111,8,4,0,0,2,3,0,0,0,3,0,0,0,B15 B11 C30,1,1,1,1,1
53563914,LV,LV0,LV00,57.19490935,27.2975693,13/07/2009,3,WGS84,7,57.19588,27.31253,123,910,1,E10,,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( E10 )PI,8,1,1,1,1
53743914,LV,LV0,LV00,57.1558035,27.58684619,13/07/2009,1,WGS84,9,57.15595,27.58688,150,5,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,2,0,0,0,C20,1,1,1,1,1
51803916,LV,LV0,LV00,57.56111677,24.44787182,26/06/2009,3,WGS84,6,57.56759,24.43509,23,1050,1,C30,C32,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C30 E10 C30 )PI,8,1,1,1,1
51863916,LV,LV0,LV00,57.55024224,24.54610214,27/06/2009,3,WGS84,6,57.54635,24.54803,29,450,1,D10,,4,8,,0,2,U400,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( D10 E10 C30 E10 D10 )PI,8,1,1,1,1
51903916,LV,LV0,LV00,57.54295231,24.61155909,28/06/2009,3,WGS84,5,57.52358,24.61255,48,2160,1,C30,C32,5,8,,0,2,U400,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C30 61 C30 D10 )PI,8,1,1,1,1
51983916,LV,LV0,LV00,57.52827592,24.74240076,28/06/2009,1,WGS84,4,57.52829,24.74239,90,0,1,E10,,2,8,,0,2,U400,8,3,2,2,2,8,0,0,0,3,0,0,0,E10 C20 31 D10 61 D10 61 C20 02 31 02 C20 61 C20,1,1,1,1,1
52043916,LV,LV0,LV00,57.51718425,24.84046845,28/06/2009,1,WGS84,8,57.51721,24.84049,93,0,1,C30,C32,5,8,,0,2,U400,8,4,2,2,2,8,0,0,0,3,0,0,0,C30 31 C30,1,1,1,1,1
52083916,LV,LV0,LV00,57.50974966,24.90581648,28/06/2009,1,WGS84,4,57.50975,24.90582,75,0,1,E20,,5,8,,0,2,U400,8,3,0,0,2,8,0,0,0,3,0,0,0,E20 31 14 E20 31 14 E20 31 E30,1,1,1,1,1
52163916,LV,LV0,LV00,57.49478421,25.03643911,28/06/2009,3,WGS84,9,57.50078,25.03228,85,710,1,C30,C32,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C30 61 C30 )PI,8,1,1,1,1
52223916,LV,LV0,LV00,57.48347598,25.13434149,11/6/09,1,WGS84,5,57.48348,25.13435,72,1,1,E10,,5,8,,0,2,U120,8,1,0,0,2,8,0,0,0,3,0,0,0,E10 C10 E10 C10 E20 C10,1,1,1,1,1
52263916,LV,LV0,LV00,57.47589712,25.19957882,12/6/09,1,WGS84,5,57.4759,25.19958,67,1,1,C20,C2B,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C20,1,1,1,1,1
52343916,LV,LV0,LV00,57.4606434,25.32997886,11/6/09,1,WGS84,9,57.46062,25.3299,53,5,1,C20,C22,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C20 61 C20,1,1,1,1,1
52403916,LV,LV0,LV00,57.4491192,25.42771327,17/06/2009,1,WGS84,5,57.44913,25.42772,55,1,1,E20,,5,8,,0,2,U111,8,3,0,0,2,5,0,0,0,2,0,0,0,E20 C10 E20 31 01 62 01 31 E20 C10 E20,1,1,1,1,1
52443916,LV,LV0,LV00,57.44139647,25.49283813,17/06/2009,1,WGS84,6,57.4414,25.49284,67,1,1,A22,,5,8,,0,1,U312,8,4,0,0,3,8,0,0,0,3,0,0,0,A 01 31 C10 31 C30,1,1,1,1,1
52523916,LV,LV0,LV00,57.42585528,25.62301208,4/5/09,3,WGS84,2,57.42666,25.62063,62,169,2,E20,,4,8,,0,2,U111,8,1,0,0,3,5,0,0,0,3,0,0,0,PI( D20 E30 )PI,8,1,1,1,1
52583916,LV,LV0,LV00,57.41411571,25.72057591,19/06/2009,1,WGS84,4,57.41411,25.72058,125,1,1,E10,,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,E10 C10 E20 C10 31 C30 C10 41 C10,1,1,1,1,1
52623916,LV,LV0,LV00,57.40624951,25.78558658,19/06/2009,1,WGS84,3,57.40626,25.7856,151,1,1,E20,,5,8,,0,2,U111,8,4,0,0,1,3,0,0,0,3,0,0,0,E20 23 C10 31 C10 C30 31 C30 41 C10,1,1,1,1,1
52703916,LV,LV0,LV00,57.39042166,25.91553098,26/06/2009,1,WGS84,3,57.39043,25.91553,156,0,1,E20,,5,8,,0,2,U111,8,3,0,0,2,3,0,0,0,3,0,0,0,E20,1,1,1,1,1
52763916,LV,LV0,LV00,57.37846732,26.01292166,24/07/2009,1,WGS84,4,57.37847,26.01294,156,1,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C20,1,1,1,1,1
52803916,LV,LV0,LV00,57.37045807,26.07781641,21/07/2009,1,WGS84,3,57.37046,26.0778,136,1,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,1,2,4,1,C20 61 C20,1,1,1,1,1
52883916,LV,LV0,LV00,57.35434437,26.20752787,22/07/2009,1,WGS84,4,57.35427,26.20757,104,8,1,C10,C12,5,8,,0,2,U111,8,3,2,2,2,3,0,0,0,3,0,0,0,C10 C30 31 C30 C10 D10 PI( C10 C30 )PI,1,1,1,1,1
52943916,LV,LV0,LV00,57.34217589,26.30474285,22/07/2009,3,WGS84,4,57.33741,26.31559,118,841,1,C20,C22,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C20 C30 31 D10 )PI,8,1,1,1,1
52983916,LV,LV0,LV00,57.33402399,26.36952001,22/07/2009,1,WGS84,5,57.33399,26.36949,116,2,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C20 C30,1,1,1,1,1
53063916,LV,LV0,LV00,57.31762528,26.49899517,2/6/09,1,WGS84,4,57.31786,26.4989,98,24,1,C30,C3B,4,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C30 G20 PI( C30 C20 )PI,1,1,1,1,1
53123916,LV,LV0,LV00,57.30524328,26.59603195,28/05/2009,3,WGS84,4,57.305,26.59549,107,43,1,D10,,5,8,,0,2,U400,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( D10 C30 )PI,8,1,1,1,1
53163916,LV,LV0,LV00,57.29694915,26.66068986,27/05/2009,1,WGS84,3,57.29694,26.66069,110,0,1,E20,,5,8,,0,2,U370,8,1,0,0,2,8,0,0,0,3,0,0,0,E20 B13 B21 01 B45 B75 E20 24 61 01 31 14 01 B13,1,1,1,1,1
53243916,LV,LV0,LV00,57.28026627,26.78992542,27/05/2009,3,WGS84,3,57.27944,26.79414,121,270,1,D20,,5,8,,0,2,U400,8,2,0,0,3,8,0,0,0,3,0,0,0,PI( D20 D10 D20 31 D20 )PI,8,1,1,1,1
53303916,LV,LV0,LV00,57.26767139,26.88678155,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,H11,,5,8,,0,2,U400,8,4,0,0,3,8,0,0,0,3,0,0,0,PI( H11 G10 H11 )PI,8,2,2,2,2
53343916,LV,LV0,LV00,57.25923546,26.95131857,25/05/2009,1,WGS84,4,57.25925,26.95132,136,1,1,C10,C1D,5,8,,0,2,U120,8,2,2,2,2,8,0,0,0,1,2,3,1,C10 E10,1,1,1,1,1
53423916,LV,LV0,LV00,57.24226925,27.08031128,26/05/2009,3,WGS84,4,57.24102,27.0651,114,923,1,C30,C32,4,8,,0,2,U120,8,2,2,2,3,8,0,0,0,3,0,0,0,PI( C30 E20 C30 D10 )PI,8,1,1,1,1
53483916,LV,LV0,LV00,57.22946214,27.17698435,14/07/2009,1,WGS84,5,57.22947,27.1769,114,3,1,C30,C32,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,2,0,0,0,C30 C20 C30,1,1,1,1,1
53523916,LV,LV0,LV00,57.22088483,27.24139887,22/06/2009,1,WGS84,3,57.22087,27.2414,121,1,1,B15,,5,8,,0,1,U111,8,3,0,0,2,3,0,0,0,1,2,1,1,B15 C10 E20 C10,1,1,1,1,1
53603916,LV,LV0,LV00,57.20363616,27.37014554,13/07/2009,3,WGS84,6,57.20436,27.38023,124,613,1,E10,,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( E10 )PI,8,1,1,1,1
53663916,LV,LV0,LV00,57.19061746,27.46663315,13/07/2009,1,WGS84,9,57.19065,27.46673,112,4,1,C10,C1D,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C10 31 E20 E10 C10,1,1,1,1,1
53703916,LV,LV0,LV00,57.18189921,27.5309236,13/07/2009,3,WGS84,7,57.18307,27.52351,135,465,1,C30,C32,5,8,,0,2,U120,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C30 31 C30 )PI,8,1,1,1,1
53783916,LV,LV0,LV00,57.16436896,27.65942108,9/7/09,1,WGS84,4,57.16437,27.65941,110,1,1,E20,,5,8,,0,2,U111,8,3,0,0,2,3,0,0,0,1,2,3,1,E20 61 E20 61 E20,1,1,1,1,1
53843916,LV,LV0,LV00,57.15113931,27.75572089,9/7/09,1,WGS84,13,57.15119,27.75577,85,6,1,C30,C3B,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C30 41 H11 PI( H11 )PI,1,1,1,1,1
51763918,LV,LV0,LV00,57.5858824,24.38929718,26/06/2009,3,WGS84,4,57.57912,24.37825,11,1000,1,C20,C22,5,8,,0,2,U364,8,4,2,2,3,8,0,0,0,3,0,0,0,PI( C20 31 )PI,8,1,1,1,1
51883918,LV,LV0,LV00,57.56414582,24.58586386,27/06/2009,1,WGS84,3,57.56415,24.58587,55,0,1,B43,B43A,5,8,,0,1,U111,8,3,0,0,2,5,0,0,0,3,0,0,0,B43 E30 E20 02 24 E10 A B71 B73,1,1,1,1,1
51943918,LV,LV0,LV00,57.55316881,24.68406621,28/06/2009,3,WGS84,6,57.55779,24.67488,60,752,1,E10,,5,8,,0,2,U120,8,2,2,2,3,8,0,0,0,3,0,0,0,PI( E10 C30 D10 31 C30 )PI,8,1,1,1,1
52023918,LV,LV0,LV00,57.53842018,24.81491799,28/06/2009,3,WGS84,4,57.54261,24.81946,84,540,1,E10,,4,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( E10 02 10 61 E20 )PI,8,1,1,1,1
52063918,LV,LV0,LV00,57.53099765,24.88030739,28/06/2009,1,WGS84,5,57.531,24.88034,77,0,1,C10,,5,8,,0,2,U120,8,4,1,0,2,3,0,0,0,3,0,0,0,C10 B15,1,1,1,1,1
52123918,LV,LV0,LV00,57.51980364,24.97834563,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,C20,C22,3,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C20 31 C20 E20 )PI,8,2,2,2,2
52243918,LV,LV0,LV00,57.49719909,25.17425592,12/6/09,1,WGS84,8,57.49722,25.17432,44,4,2,C30,C32,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C30 E20 32 E20,1,1,1,1,1
52303918,LV,LV0,LV00,57.48578868,25.27212739,12/6/09,1,WGS84,4,57.48578,25.27213,71,1,1,B11,,5,8,,0,1,U111,8,3,0,0,2,5,0,0,0,3,0,0,0,B11 61 B11,1,1,1,1,1
52423918,LV,LV0,LV00,57.46275191,25.46770149,17/06/2009,1,WGS84,4,57.46273,25.4677,58,2,1,E10,,5,8,,0,2,U120,8,2,1,0,2,8,0,0,0,3,0,0,0,E10 61 E10 31 C10 B11,1,1,1,1,1
52483918,LV,LV0,LV00,57.45112569,25.56540354,17/06/2009,1,WGS84,5,57.45113,25.56537,68,2,1,C30,,5,8,,0,2,U120,8,3,1,0,2,8,0,0,0,3,0,0,0,C30 D10,1,1,1,1,1
52603918,LV,LV0,LV00,57.42765791,25.7606362,19/06/2009,1,WGS84,3,57.42765,25.76064,99,1,1,E20,,5,8,,0,2,U111,8,3,0,0,2,5,0,0,0,3,0,0,0,E20 24 C10 E20 C10 14 G20 C10,1,1,1,1,1
52663918,LV,LV0,LV00,57.41581649,25.85816623,19/06/2009,1,WGS84,4,57.41582,25.85818,148,1,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,1,2,4,1,C20 H11,1,1,1,1,1
52743918,LV,LV0,LV00,57.39991657,25.98811615,25/06/2009,1,WGS84,4,57.39991,25.98811,84,1,1,C10,C12,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C10 C20 61 C20,1,1,1,1,1
52783918,LV,LV0,LV00,57.39191892,26.05305229,25/06/2009,1,WGS84,4,57.391919,26.05307,146,1,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,2,0,0,0,C20 61 C20 C30 C10,1,1,1,1,1
52843918,LV,LV0,LV00,57.37986292,26.15040775,22/07/2009,3,WGS84,3,57.37802,26.15339,119,272,1,G20,,5,8,,0,1,U130,8,3,0,0,3,8,0,0,0,3,0,0,0,PI( G20 C30 E20 )PI,8,1,1,1,1
52963918,LV,LV0,LV00,57.35553679,26.34494213,22/07/2009,1,WGS84,4,57.35553,26.34497,75,2,1,C20,C22,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C20 C30 C20 PI( C20 )PI,1,1,1,1,1
53023918,LV,LV0,LV00,57.34326682,26.44212049,6/1/09,1,WGS84,6,57.34326,26.44225,82,8,1,C10,C12,5,8,,0,2,U400,8,3,2,2,2,8,0,0,0,2,0,0,0,C10 C20 D10 PI( C20 )PI,1,1,1,1,1
53143918,LV,LV0,LV00,57.3185134,26.63629817,28/05/2009,1,WGS84,1,57.31851,26.6363,107,0,1,C20,C22,4,8,,0,2,U400,8,4,2,2,2,8,0,0,0,3,0,0,0,C20 E10 31 01 61 01 31 C20 PI( C20 )PI,1,1,1,1,1
53203918,LV,LV0,LV00,57.30603009,26.73329695,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,E30,,5,8,,0,2,U120,8,2,0,0,3,8,0,0,0,3,0,0,0,PI( E30 C30 )PI,8,2,2,2,2
53323918,LV,LV0,LV00,57.28085064,26.92711301,25/05/2009,3,WGS84,5,57.28122,26.92629,123,64,1,C30,C32,4,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C30 14 31 14 E10 D10 E20 )PI,8,1,1,1,1
53383918,LV,LV0,LV00,57.26815463,27.02392975,25/05/2009,1,WGS84,5,57.26822,27.02399,119,4,1,C30,C32,4,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C30 14 31 14 E10,1,1,1,1,1
53503918,LV,LV0,LV00,57.24255043,27.21737934,14/07/2009,1,WGS84,4,57.24254,27.21741,119,3,1,C30,C32,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C30 PI( C30 )PI,1,1,1,1,1
53563918,LV,LV0,LV00,57.22964238,27.31401165,22/06/2009,1,WGS84,3,57.22964,27.31407,123,3,1,C10,,5,8,,0,2,U120,8,2,1,0,2,8,0,0,0,3,0,0,0,C10 D10 E10 E20,1,1,1,1,1
53683918,LV,LV0,LV00,57.20361473,27.50708998,13/07/2009,1,WGS84,7,57.2034,27.50738,145,19,1,C20,C22,5,8,,0,2,U120,8,4,2,2,2,8,0,0,0,3,0,0,0,C20,1,1,1,1,1
53743918,LV,LV0,LV00,57.19049529,27.60353548,10/7/09,1,WGS84,5,57.19049,27.60353,118,1,1,C30,C32,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C30 31 C10,1,1,1,1,1
53863918,LV,LV0,LV00,57.16404551,27.79623787,9/7/09,3,WGS84,5,57.16534,27.80376,84,476,1,C10,C1D,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C10 )PI,8,1,1,1,1
51823920,LV,LV0,LV00,57.59260038,24.49460144,27/06/2009,1,WGS84,5,57.59262,24.49463,8,0,1,C10,C12,5,8,,0,2,U150,8,3,2,2,2,8,0,0,0,3,0,0,0,C10 31 C10 C30 31 C20,1,1,1,1,1
51863920,LV,LV0,LV00,57.58533481,24.56014114,27/06/2009,1,WGS84,4,57.58533,24.56014,53,0,1,E10,,5,8,,0,2,U400,8,3,2,2,2,8,0,0,0,3,0,0,0,E10 PI( C30 )PI,1,1,1,1,1
51903920,LV,LV0,LV00,57.57803702,24.62565681,27/06/2009,3,WGS84,4,57.59034,24.63692,64,1530,1,H11,,5,8,,0,2,U400,8,4,0,0,3,8,0,0,0,3,0,0,0,PI( H11 )PI,8,1,1,1,1
52003920,LV,LV0,LV00,57.55965165,24.7893402,28/06/2009,1,WGS84,3,57.55965,24.78934,96,0,1,E10,,5,8,,0,2,U400,8,3,2,2,2,8,0,0,0,2,0,0,0,E10 61 D20 C30 G10,1,1,1,1,1
52043920,LV,LV0,LV00,57.5522412,24.85477102,28/06/2009,1,WGS84,3,57.55223,24.85478,87,0,1,D10,,4,8,,0,2,U400,8,3,2,2,2,8,0,0,0,3,0,0,0,D10 E10 E20 10 31 C30,1,1,1,1,1
52083920,LV,LV0,LV00,57.54479861,24.92017739,2/1/09,3,X,8888,88.888888,88.888888,8888,88888,1,C20,C22,5,8,,0,2,U120,8,3,2,2,3,8,0,0,0,3,0,0,0,PI( C20 D10 )PI,8,2,2,2,2
52183920,LV,LV0,LV00,57.52605163,25.08358583,12/6/09,1,WGS84,6,57.52605,25.08363,70,2,1,C30,,5,8,,0,2,U120,8,1,0,0,2,8,0,0,0,2,0,0,0,C30 32 10 E20 C30 31 C10,1,1,1,1,1
52223920,LV,LV0,LV00,57.51849669,25.14890597,12/6/09,1,WGS84,5,57.5185,25.14893,70,1,1,E20,,5,8,,0,2,U111,8,3,0,0,2,5,0,0,0,3,0,0,0,E20 B11 E20,1,1,1,1,1
52363920,LV,LV0,LV00,57.49180208,25.3773303,12/6/09,1,WGS84,5,57.49182,25.37728,33,3,1,C30,C32,5,8,,0,2,U120,8,3,2,2,2,8,0,0,0,3,0,0,0,C30 61 C30 61 C10 G10 C10,1,1,1,1,1
52403920,LV,LV0,LV00,57.48410305,25.44253799,17/06/2009,1,WGS84,6,57.48411,25.44252,56,1,1,C10,,5,8,,0,2,U120,8,2,1,0,2,8,0,0,0,3,0,0,0,C10 D20 C10 B11 C10,1,1,1,1,1
52543920,LV,LV0,LV00,57.45690481,25.67056569,19/06/2009,3,WGS84,4,57.45567,25.67833,58,485,1,E10,,5,8,,0,2,U120,8,2,2,2,3,8,0,0,0,3,0,0,0,PI( E10 E20 C30 E20 61 E20 E10 )PI,8,1,1,1,1
